id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
32738,YWAC,small_airport,Wauchope Airport,-20.64999962,134.2169952392580,,OC,AU,AU-NT,Wauchope,0,YWAC,,,,,,50,2008-06-26T14:52:34+00:00
26931,YBSG,small_airport,RAAF Scherger,-12.62390041,142.08700561523400,145,OC,AU,AU-QLD,Weipa,0,YBSG,,,,http://en.wikipedia.org/wiki/RAAF_Scherger,,50,2009-02-09T10:23:16+00:00
28074,YWST,heliport,Westmead Hospital Helipad,-33.80521011,150.98927307128900,30,OC,AU,AU-NSW,Westmead,0,YWST,,,,,,50,2009-09-02T08:17:56+00:00
32686,YWWI,small_airport,Woodie Woodie Airport,-21.66279984,121.23400115966800,,OC,AU,AU-WA,Woodie Woodie,0,YWWI,WWI,,,,,50,2008-06-26T14:52:34+00:00
32728,YYAL,small_airport,Yalgoo Airport,-28.3553009,116.6839981,,OC,AU,AU-WA,Yalgoo,0,YYAL,YLG,,,,,50,2009-10-24T10:52:21+00:00
28048,YWHP,heliport,Wollongong Heliport,-34.43999863,150.89700317382800,,OC,AU,AU-NSW,,0,YWHP,,,,,,25,2008-08-01T07:52:18+00:00
28091,YYBK,heliport,Yarra Bank Heliport,-37.822287,144.956792,,OC,AU,AU-VIC,,0,YYBK,,,,,,25,2016-12-20T15:58:47+00:00
27602,YGNB,heliport,RAAF Base Glenbrook,-33.761633,150.636255,640,OC,AU,AU-NSW,Glenbrook,0,YGNB,,,,http://en.wikipedia.org/wiki/RAAF_Base_Glenbrook,,25,2013-10-03T06:40:03+00:00
27395,YBML,closed,Bromelton Airport,-27.96829987,152.89999389648400,,OC,AU,AU-QLD,,0,YBML,,,,,,1,2008-08-01T07:35:24+00:00
28098,YYWE,closed,Yarrowee Airport,-37.74000168,143.7530059814450,,OC,AU,AU-VIC,,0,YYWE,,,,,,1,2008-08-01T07:53:58+00:00
28102,AU-0001,closed,Hopetoun Airfield,-33.90850067,120.14700317382800,,OC,AU,AU-WA,Hopetoun,0,,,,,,,1,2008-07-14T08:45:08+00:00
298812,YBID,small_airport,Binda,-34.30333333,149.36,2450,OC,AU,AU-NSW,,0,YBID,,,,,,0,2011-07-01T05:54:16+00:00
301431,YBUY,small_airport,Bunyan Airfield,-36.13420084,149.1319799,2540,OC,AU,AU-NSW,,0,YBUY,,,http://canberragliding.org,,canberra gliding club,0,2012-05-13T00:03:58+00:00
310100,YTBM,heliport,Tabulam Oval Helipad,-28.8903,152.5678,,OC,AU,AU-NSW,,0,YTBM,,YTBM,,,,0,2013-12-07T16:44:16+00:00
313355,AU-0077,heliport,Toonumbar Dam Helipad,-28.61835,152.79353,495,OC,AU,AU-NSW,,0,,,TOON,,,,0,2014-12-08T23:58:16+00:00
43967,YBTK,small_airport,Bentinck Island Airport,-17.08670235,139.56578063964800,45,OC,AU,AU-QLD,,0,YBTK,,,,,,0,2009-03-30T16:00:24+00:00
298576,AU-0049,small_airport,Kooringal Airstrip,-27.34583333,153.4258333,25,OC,AU,AU-QLD,,0,,,,,,,0,2011-06-04T12:15:49+00:00
298807,YBCM,small_airport,Coominya,-27.39074477,152.4665451,340,OC,AU,AU-QLD,,0,YBCM,,,,,,0,2011-07-01T03:20:05+00:00
311250,YPYA,small_airport,Palmyra Airstrip,-21.21157,149.07654,50,OC,AU,AU-QLD,,0,YPYA,,,,,,0,2014-03-12T04:42:58+00:00
46480,AU-0046,small_airport,Lake Eyre North,-28.41666667,137.3,,OC,AU,AU-SA,,0,,,LEYN,,,,0,2010-07-04T08:36:37+00:00
46460,AU-0044,small_airport,Trawalla Airport,-37.43874736,143.4589577,900,OC,AU,AU-VIC,,0,,,YTWA,,,,0,2010-05-07T00:51:55+00:00
46463,AU-0045,small_airport,Pomonal Airstrip,-37.230559,142.677165,,OC,AU,AU-VIC,,0,,,YPML,,,,0,2010-05-21T08:14:26+00:00
298810,YBFT,small_airport,Beaufort,-37.495,143.43,1300,OC,AU,AU-VIC,,0,YBFT,,,,,,0,2011-07-01T05:00:15+00:00
298925,AU-0052,small_airport,Lake Omeo Dry Lake Ultralightport,-36.96175738,147.6727295,,OC,AU,AU-VIC,,0,,,,,,,0,2011-07-18T11:32:17+00:00
298927,AU-0053,small_airport,Snowy Range Airfield,-37.34857341,146.7660463,5200,OC,AU,AU-VIC,,0,,,,,,Victorian Aerial Fire Bases,0,2011-07-18T13:33:41+00:00
44624,AU-0031,closed,Avon Valley NP Airstrip,-31.60554886,116.2613144,980,OC,AU,AU-WA,,0,,,,,,,0,2010-09-14T10:55:51+00:00
44627,AU-0033,small_airport,Tardun Christian Brothers airfield,-28.70870018,115.8176498413090,,OC,AU,AU-WA,,0,,,,,,,0,2009-07-30T07:50:53+00:00
44991,AU-0037,small_airport,New Norcia North,-30.92100274,116.2399864,,OC,AU,AU-WA,,0,,,,,,,0,2009-09-04T21:54:26+00:00
45166,AU-0039,small_airport,Abrolhos Island,-28.4754063,113.6891842,,OC,AU,AU-WA,,0,,,,,,,0,2009-10-27T23:01:51+00:00
46483,AU-0047,small_airport,Yardie Homestead,-21.88404026,114.0065646,,OC,AU,AU-WA,,0,,,,http://www.yardie.com.au/Home.aspx,,,0,2010-07-04T22:02:51+00:00
298811,YBGD,small_airport,Boolgeeda,-22.54,117.275,1871,OC,AU,AU-WA,,0,YBGD,OCM,,,,,0,2015-10-08T07:40:37+00:00
299438,YANG,small_airport,West Angelas Airport,-23.13555556,118.7072222,2340,OC,AU,AU-WA,,0,YANG,WLP,,,,West Angelas Mine,0,2015-10-08T07:42:40+00:00
301825,CBC,small_airport,Cherrabun Airport,-18.91777778,125.5377778,540,OC,AU,AU-WA,,0,,CBC,,,,,0,2012-06-23T05:41:53+00:00
302108,YDGA,small_airport,Dalgaranga Gold Mine Airport,-27.83027778,117.3163889,1459,OC,AU,AU-WA,,0,YDGA,DGD,,,,,0,2012-07-19T17:13:12+00:00
316630,AU-0108,small_airport,Wheeler Drome,-32.786914,115.910386,,OC,AU,AU-WA,,0,,,,,,,0,2016-01-04T03:47:05+00:00
316631,AU-0109,small_airport,Unknown Farm Strip,-33.094903,115.717181,,OC,AU,AU-WA,,0,,,,,,,0,2016-01-04T04:02:16+00:00
330896,YNOV,small_airport,Nova Airport,-31.845857,123.192246,962,OC,AU,AU-WA,,0,YNOV,,,,,,0,2019-03-31T18:33:05+00:00
309832,AU-0067,heliport,Adelaide River Heliport,-13.2362,131.10796,185,OC,AU,AU-NT,Adelaide River,0,,,,,,,0,2013-10-25T23:54:41+00:00
309184,YXAL,heliport,Albury Base Hospital Helipad,-36.079212,146.938565,588,OC,AU,AU-NSW,Albury,0,YXAL,,YXAL,,,,0,2013-07-22T23:43:29+00:00
314465,RCN,closed,American River Airport,-35.7574,137.7759,389,OC,AU,AU-SA,American River,0,,RCN,,,,,0,2015-05-02T13:57:57+00:00
309833,AU-0068,heliport,Amity Heliport,-27.4031,153.44,19,OC,AU,AU-QLD,Amity,0,,,AMCO,,,,0,2013-10-26T00:30:22+00:00
312361,ANZ,small_airport,Angus Downs Airport,-25.0325,132.2748,1724,OC,AU,AU-NT,Angus Downs Station,0,,ANZ,,,,,0,2014-07-03T19:28:13+00:00
309834,AU-0069,heliport,Appin Colliery Helipad,-34.2098,150.7914,837,OC,AU,AU-NSW,Appin,0,,,APPC,,,,0,2013-10-26T00:45:44+00:00
311185,AU-0076,heliport,West Cliff Colliery Helipad,-34.234073,150.829822,1195,OC,AU,AU-NSW,Appin,0,,,WTCL,,,,0,2014-03-05T00:27:28+00:00
314491,AGY,small_airport,Argyle Downs Airport,-16.514,128.9245,407,OC,AU,AU-WA,Argyle Downs,0,,AGY,,,http://en.wikipedia.org/wiki/Argyle_Downs_Airport,,0,2015-05-06T02:28:53+00:00
309185,YXAH,heliport,Armidale - Lambert Park Helipad,-30.5113,151.6552,3246,OC,AU,AU-NSW,Armidale,0,YXAH,,YXAH,,,,0,2013-07-23T00:05:28+00:00
309363,YBYL,small_airport,Baryulgil Airstrip,-29.21829,152.61611,422,OC,AU,AU-NSW,Baryulgil,0,YBYL,,,,,,0,2013-08-15T17:42:59+00:00
310911,AU-0074,heliport,Longford Heliport,-38.21962,147.16922,174,OC,AU,AU-VIC,Bass Straight Oil and Gas industry,0,,,,,,,0,2014-02-06T14:06:12+00:00
309190,YXBM,heliport,Batemans Bay Helipad,-35.71301,150.1872,3,OC,AU,AU-NSW,Batemans Bay,0,YXBM,,YXBM,,,,0,2013-07-24T08:32:02+00:00
309215,YXBS,heliport,Beaudesert Hospital Helipad,-27.98571,153.002345,265,OC,AU,AU-QLD,Beaudesert,0,YXBS,,YXBS,,,,0,2013-07-27T03:48:41+00:00
301872,BCZ,small_airport,Milyakburra Airport,-13.78083333,136.2016667,85,OC,AU,AU-NT,Bickerton Island,0,,BCZ,YBIC,,http://en.wikipedia.org/wiki/Bickerton_Island,,0,2015-01-23T13:52:51+00:00
309216,YXBI,heliport,Biggenden Hospital Helipad,-25.506941,152.050651,391,OC,AU,AU-QLD,Biggenden,0,YXBI,,YXBI,,,,0,2013-07-27T04:14:43+00:00
309601,AU-0062,heliport,Blackheath - NPWS Helipad,-33.628062,150.306706,3316,OC,AU,AU-NSW,Blackheath - NPWS,0,,,BHT,,,,0,2013-09-21T06:44:13+00:00
309217,AU-0059,heliport,Blackwater Hospital Helipad,-23.57128,148.877856,550,OC,AU,AU-QLD,Blackwater,0,,,,,,,0,2013-07-27T05:09:12+00:00
309961,YXBW,heliport,Bowen Hospital Helipad,-20.00657,148.24026,84,OC,AU,AU-QLD,Bowen,0,YXBW,,YXBW,,,,0,2013-11-14T17:51:22+00:00
317143,YXOW,heliport,Bowral - Loseby Park Helicopter Landing Site,-34.4867,150.4228,2263,OC,AU,AU-NSW,Bowral,0,YXOW,,YXOW,,,,0,2016-02-28T16:06:30+00:00
317142,YBOW,heliport,Bowraville Oval Helicopter Landing Site,-30.6477,152.8483,44,OC,AU,AU-NSW,Bowraville,0,YBOW,,YBOW,,,,0,2016-02-28T15:51:31+00:00
317141,AU-0072,heliport,Braidwood Helicopter Landing Site,-35.448,149.8011,2134,OC,AU,AU-NSW,Braidwood,0,,,,,,,0,2016-02-28T15:31:39+00:00
309255,YMAT,heliport,Mater Hospital Helipad,-27.48543,153.02839,180,OC,AU,AU-QLD,Brisbane,0,YMAT,,YMAT,,,,0,2013-08-01T02:14:30+00:00
309309,YPRC,heliport,Prince Charles Hospital Helipad,-27.38761,153.02411,135,OC,AU,AU-QLD,Brisbane,0,YPRC,,YPRC,,,,0,2013-08-08T22:53:11+00:00
309310,YPRI,heliport,Princess Alexandra Hospital Helipad,-27.50018,153.0338,200,OC,AU,AU-QLD,Brisbane,0,YPRI,,YPRI,,,,0,2013-08-08T23:13:35+00:00
309317,YRBH,heliport,Royal Brisbane Hospital Helipad Alpha,-27.44705,153.02827,180,OC,AU,AU-QLD,Brisbane,0,YRBH,,YRBH,,,,0,2013-08-09T17:35:59+00:00
309318,AU-0060,heliport,Royal Brisbane Hospital Helipad Charlie,-27.44993,153.02759,150,OC,AU,AU-QLD,Brisbane,0,YRBH,,YRBH,,,,0,2013-08-09T17:48:30+00:00
314697,AU-0084,heliport,Brisbane Water Police Helipad,-27.40104,153.16415,5,OC,AU,AU-QLD,Brisbane,0,,,BNWP,,,,0,2015-06-05T02:18:05+00:00
317137,AU-0055,heliport,Brooklyn Oval Helicopter Landing Site,-33.5473,151.215684,33,OC,AU,AU-NSW,Brooklyn,0,,,,,,,0,2016-02-28T13:34:47+00:00
317139,AU-0056,heliport,Brooklyn TMC - Olivers Garage Helipad,-33.5562,151.1936,295,OC,AU,AU-NSW,Brooklyn,0,,,,,,,0,2016-02-28T15:15:56+00:00
309181,AU-0057,heliport,Brooms Head Heliport,-29.6068,153.332,21,OC,AU,AU-NSW,Brooms Head,0,,,BRHD,,,,0,2013-09-21T06:02:01+00:00
317136,YXUH,heliport,Bulahdelah Helicopter Landing Site,-32.4,152.2,13,OC,AU,AU-NSW,Bulahdelah,0,YXUH,,YXUH,,,,0,2016-02-28T12:54:26+00:00
309200,YDEA,small_airport,Delara Airfield,-13.66875,134.2911,488,OC,AU,AU-NT,Bulman,0,YDEA,,DELR,,,,0,2013-07-25T10:21:03+00:00
309962,YXBU,heliport,Bulwer Heliport,-27.07233,153.36748,29,OC,AU,AU-QLD,Bulwer,0,YXBU,,YXBU,,,,0,2013-11-14T18:03:54+00:00
309221,YXBD,heliport,Bundaberg Base Hospital Helipad,-24.869446,152.335045,60,OC,AU,AU-QLD,Bundaberg,0,YXBD,,YXBD,,,,0,2013-07-27T11:52:05+00:00
309222,YXLT,heliport,Caboolture Hospital Helipad,-27.07955,152.96293,42,OC,AU,AU-QLD,Caboolture,0,YXLT,,YXLT,,,,0,2013-07-27T12:08:53+00:00
309182,YXCY,heliport,Calvary - Bruce Oval Helipad,-35.247,149.0927,2031,OC,AU,AU-ACT,Canberra,0,YXCY,,YXCY,,,,0,2013-07-22T00:21:44+00:00
309183,YXCB,heliport,Canberra Hospital Helipad,-35.343777,149.099953,1953,OC,AU,AU-ACT,Canberra,0,YXCB,,YXCB,,,,0,2013-07-22T00:42:28+00:00
314694,YXCA,heliport,Carnungra-Moriarity Park HLS,-28.0186,153.1598,312,OC,AU,AU-QLD,Canungra,0,YXCA,,YXCA,,,,0,2015-06-04T23:33:30+00:00
314862,AU-0086,heliport,Carmila Town Helicopter Landing Site,-21.9092,149.417,62,OC,AU,AU-QLD,Carmila,0,,,CAR,,,,0,2015-06-27T11:39:17+00:00
315738,YGCL,heliport,Gold Coast Life Saver Base,-28.00345,153.3626,17,OC,AU,AU-QLD,Carrara Gold Coast,0,YGCL,,YGCL,,,,0,2015-10-11T13:24:05+00:00
317144,YRBN,small_airport,Robertson Airstrip,-34.6449,150.6421,1860,OC,AU,AU-NSW,Carrington Falls,0,YRBN,,YRBN,,,,0,2016-02-28T16:44:00+00:00
309223,YXCH,heliport,Cherbourg Hospital Helipad,-26.29124,151.95742,1006,OC,AU,AU-QLD,Cherbourg,0,YXCH,,YXCH,,,,0,2013-07-27T12:24:03+00:00
309224,YXCI,heliport,Chinchilla Hospital Helipad,-26.74066,150.63425,1007,OC,AU,AU-QLD,Chinchilla,0,YXCI,,YXCI,,,,0,2013-07-27T12:37:59+00:00
46399,AU-0043,small_airport,Chittering Airstrip,-31.52119082,116.1472893,,OC,AU,AU-WA,Chittering,0,,,,,,,0,2010-12-28T14:29:14+00:00
324769,YZCE,small_airport,Churchable Airstrip,-27.429915,152.378454,,OC,AU,AU-QLD,Churchable,0,YZCE,,,,,,0,2017-08-22T16:03:54+00:00
314695,AU-0082,heliport,Clairview Heliport,-22.09246,149.51908,41,OC,AU,AU-QLD,Clairview,0,,,CLV,,,,0,2015-06-05T00:03:51+00:00
317168,YCVA,small_airport,Clare Valley Aerodrome,-33.710837,138.587367,1120,OC,AU,AU-SA,Clare,0,YCVA,,,http://www.clarevalleyaerodrome.com.au,https://en.wikipedia.org/wiki/Clare_Valley_Aerodrome,,0,2016-03-01T09:52:41+00:00
314696,AU-0083,heliport,Clermont Hospital Helipad,-22.82707,147.63124,874,OC,AU,AU-QLD,Clermont,0,,,XCMT,,,,0,2015-06-05T00:30:10+00:00
314863,AU-0087,heliport,Redland Hospital Helicopter Landing Site,-27.5346,153.2606,18,OC,AU,AU-QLD,Cleveland,0,,,CVD,,,,0,2015-06-27T12:21:25+00:00
309704,AU-0065,heliport,Long Reef Helipad,-33.73922,151.31033,30,OC,AU,AU-NSW,Collaroy,0,,,,,,,0,2013-10-04T23:25:12+00:00
309227,YXCV,heliport,Collinsville Hospital Helipad,-20.546745,147.837734,706,OC,AU,AU-QLD,Collinsville,0,YXCV,,YXCV,,,,0,2013-07-28T23:05:44+00:00
309195,YXCM,heliport,Cooma Hospital Helipad,-36.242155,149.130147,2656,OC,AU,AU-NSW,Cooma,0,YXCM,,YXCM,,,,0,2013-07-25T00:02:40+00:00
309196,YCOP,heliport,Copmanhurst Oval Helipad,-29.5892,152.77316,63,OC,AU,AU-NSW,Copmanhurst,0,YCOP,,YCOP,,,,0,2013-07-25T00:46:37+00:00
314864,AU-0088,heliport,Couran Cove Resort Helipad,-27.8239,153.4092,5,OC,AU,AU-QLD,Couran Cove Resort,0,,,,,,"CCOVE, South Stradbroke Island",0,2015-06-27T12:59:34+00:00
313368,AU-0080,heliport,Wanda Beach Helipad,-34.040487,151.1635,40,OC,AU,AU-NSW,Cronulla,0,,,WDBP,,,,0,2014-12-11T00:19:34+00:00
314875,AU-0089,heliport,Crows Nest Helipad,-27.2649,152.0587,1764,OC,AU,AU-QLD,Crows Nest,0,,,CNT,,,,0,2015-06-28T15:06:10+00:00
314873,YXCU,heliport,Cunningham Gap Helipad,-28.0479,152.4457,1185,OC,AU,AU-QLD,Cunningham Highway,0,YXCU,,YXCU,,,,0,2015-06-28T14:50:03+00:00
309960,YXDA,heliport,Dalby Hospital Helipad,-27.16713,151.27692,1140,OC,AU,AU-QLD,Dalby,0,YXDA,,YXDA,,,,0,2013-11-14T17:41:05+00:00
299298,AU-0054,small_airport,Delatite Airstrip,-37.145053,146.159431,1164,OC,AU,AU-VIC,Delatite,0,,,,,,,0,2012-01-02T16:46:40+00:00
313376,YXDE,heliport,Denman Helicopter Landing Site,-32.3868,150.682,388,OC,AU,AU-NSW,Denman,0,YXDE,,YXDE,,,,0,2014-12-12T04:04:54+00:00
314877,AU-0090,small_airport,Dingo Airstrip,-23.655,149.338,441,OC,AU,AU-QLD,Dingo,0,,,,,,,0,2015-06-28T15:50:21+00:00
313377,YXDG,heliport,Dorrigo Helipad,-30.3422,152.7092,2367,OC,AU,AU-NSW,Dorrigo,0,YXDG,,YXDG,,,,0,2014-12-12T04:26:50+00:00
313378,YDKE,heliport,Drake Oval Helicopter Landing Site,-28.9257,152.3762,1604,OC,AU,AU-NSW,Drake,0,YDKE,,YDKE,,,,0,2014-12-13T14:37:14+00:00
314880,YDRG,small_airport,Duaringa Airstrip,-23.7372,149.6647,495,OC,AU,AU-QLD,Duaringa,0,YDRG,,YDRG,,,,0,2015-06-28T18:32:32+00:00
314878,AU-0091,heliport,Dululu Helicopter Landing Site,-23.8479,150.2625,428,OC,AU,AU-QLD,Dululu,0,,,,,,,0,2015-06-28T16:01:51+00:00
309228,YXDU,heliport,Dunwich Hospital Helipad,-27.49696,153.399233,32,OC,AU,AU-QLD,Dunwich,0,YXDU,,YXDU,,,,0,2013-07-28T23:19:03+00:00
309229,YXDY,heliport,Dysart Hospital Helipad,-22.582854,148.353544,744,OC,AU,AU-QLD,Dysart,0,YXDY,,YXDY,,,,0,2013-07-28T23:38:10+00:00
309230,YXEI,heliport,Eidsvold Hospital Helipad,-25.382466,151.125,647,OC,AU,AU-QLD,Eidsvold,0,YXEI,,YXEI,,,,0,2013-07-29T00:01:11+00:00
318064,YESE,small_airport,Elrose Airport,-20.9764,141.0066,645,OC,AU,AU-QLD,Elrose Mine,0,YESE,ERQ,YESE,,https://en.wikipedia.org/wiki/Elrose_Airport,,0,2016-05-26T21:13:02+00:00
314879,AU-0092,heliport,Emerald Hospital Helicopter Landing Site,-23.5166,148.1539,593,OC,AU,AU-QLD,Emerald,0,,,,,,,0,2015-06-28T16:25:06+00:00
309240,YXES,heliport,Esk Hospital Helipad,-27.24086,152.418,395,OC,AU,AU-QLD,Esk,0,YXES,,YXES,,,,0,2013-07-30T01:20:40+00:00
315745,AU-0103,heliport,Eurong Heliport,-25.505,153.1292,33,OC,AU,AU-QLD,Eurong Ranger's Station,0,,,EUR,,,,0,2015-10-11T15:36:51+00:00
309693,YFHO,heliport,Fairfield Hospital Helipad,-33.859012,150.905447,154,OC,AU,AU-NSW,Fairfield,0,YFHO,,YFHO,,,,0,2013-10-03T04:58:59+00:00
312900,YFRV,small_airport,Oombulgurri Airport,-15.1647,127.8401,22,OC,AU,AU-WA,Forrest River Mission,0,YFRV,FVR,YFRV,,,,0,2014-09-18T05:21:43+00:00
309662,YXFS,heliport,Forster Hospital Helipad,-32.188357,152.51321,18,OC,AU,AU-NSW,Forster / Tuncurry,0,YXFS,,YXFS,,,,0,2013-09-27T23:57:43+00:00
312943,FSL,small_airport,Fossil Downs Airport,-18.1321,125.7873,414,OC,AU,AU-WA,Fossil Downs Station,0,,FSL,,,,,0,2014-09-26T22:04:02+00:00
44299,AU-0030,small_airport,Frankland Valley Vineyard,-34.34769821,116.9520034790040,825,OC,AU,AU-WA,Frankland Valley Vineyard or Ferngrove Winery,0,,,,,,,0,2009-04-19T23:02:19+00:00
314893,YHPY,heliport,Happy Valley Heliport,-25.3363,153.2019,123,OC,AU,AU-QLD,Fraser Island,0,YHPY,,YHPY,,,,0,2015-07-02T00:06:24+00:00
314894,AU-0093,heliport,Orchid Beach Resort Helipad,-24.96,153.3154,62,OC,AU,AU-QLD,Fraser Island,0,,,ORB,,,,0,2015-07-02T01:39:45+00:00
314895,AU-0094,small_airport,Toby's Gap Airstrip,-25.5887,153.0646,339,OC,AU,AU-QLD,Fraser Island,0,,,,,,,0,2015-07-02T01:42:56+00:00
315741,YXGA,heliport,Gatton Showgrounds Helicopter Landing Site,-27.56,152.282,333,OC,AU,AU-QLD,Gatton,0,YXGA,,YXGA,,,,0,2015-10-11T14:44:32+00:00
309242,YXGI,heliport,Gayndah Hospital Helipad,-25.63202,151.60475,459,OC,AU,AU-QLD,Gayndah,0,YXGI,,YXGI,,,,0,2013-07-30T02:00:58+00:00
309661,YXGR,heliport,Gilgandra Multi Purpose Service Helipad,-31.7039,148.665225,441,OC,AU,AU-NSW,Gilgandra,0,YXGR,,YXGR,,,,0,2013-09-27T23:28:19+00:00
319713,YGIA,small_airport,Ginbata Airport,-22.5812,120.03553,1409,OC,AU,AU-WA,Ginbata,0,YGIA,GBW,,,,,0,2016-07-29T19:52:31+00:00
309208,YGIS,heliport,Gisborne Helipad,-37.484153,144.585626,1373,OC,AU,AU-VIC,Gisborne,0,YGIS,,YGIS,,,,0,2013-07-25T23:51:40+00:00
315740,AU-0100,heliport,Gladstone Hospital Helipad,-23.8499,151.24855,108,OC,AU,AU-QLD,Gladstone,0,,,,,,,0,2015-10-11T14:23:36+00:00
315742,AU-0101,heliport,Facing Island Farmers Cove Helicopter Landing Site,-23.7738,151.3269,45,OC,AU,AU-QLD,Gladstone,0,,,,,,,0,2015-10-11T15:05:41+00:00
309694,YXGE,heliport,Glen Innes - Rugby Park Heliport,-29.7302,151.7364,3455,OC,AU,AU-NSW,Glen Innes,0,YXGE,,YXGE,,,,0,2013-10-03T05:55:53+00:00
309695,YGLK,heliport,Glenbrook NPWS Heliport,-33.7876,150.6085,590,OC,AU,AU-NSW,Glenbrook National Parks & Wildlife Service,0,YGLK,,YGLK,,,,0,2013-10-03T06:21:30+00:00
315739,AU-0099,heliport,Glenden Township Heliport,-21.3608,148.1153,1240,OC,AU,AU-QLD,Glenden,0,,,GDD,,,,0,2015-10-11T14:09:50+00:00
309308,YXPI,heliport,Pindarra Hospital Helipad,-28.008,153.3924,17,OC,AU,AU-QLD,Gold Coast,0,YXPI,,YXPI,,,,0,2013-08-08T22:40:10+00:00
315735,AU-0098,heliport,Gold Coast Water Police Helicopter Landing Site,-27.97,153.427,10,OC,AU,AU-QLD,Gold Coast,0,,,GCWP,,,,0,2015-10-11T12:19:33+00:00
315734,AU-0097,heliport,Goomeri Oval Helicopter Landing Site,-26.1795,152.0658,802,OC,AU,AU-QLD,Goomeri,0,,,GMI,,,,0,2015-10-11T12:02:17+00:00
315746,AU-0104,heliport,Boggabilla Fuel Depot Landing Site,-28.6089,150.352,736,OC,AU,AU-NSW,Goondiwindi,0,,,BGBA,,,,0,2015-10-11T17:15:28+00:00
315747,AU-0105,small_airport,Boggabilla Airstrip,-28.6172,150.3324,740,OC,AU,AU-NSW,Goondiwindi,0,,,BGAC,,,AIRCAIR,0,2015-10-11T17:23:32+00:00
309243,YXGO,heliport,Goondiwindi Hospital Helipad,-28.547905,150.30117,717,OC,AU,AU-QLD,Goondiwindi,0,YXGO,,YXGO,,,,0,2013-07-30T02:19:10+00:00
309609,YXGH,heliport,Goulburn Hospital Helipad,-34.74803,149.71235,2158,OC,AU,AU-NSW,Goulburn,0,YXGH,,YXGH,,,,0,2013-09-20T23:23:31+00:00
309600,YXGP,heliport,Grafton Hospital Helipad,-29.67357,152.94074,21,OC,AU,AU-NSW,Grafton,0,YXGP,,YXGP,,,,0,2013-09-19T01:01:51+00:00
309599,YXGU,heliport,Gunnedah Hospital Helipad,-30.98283,150.25223,914,OC,AU,AU-NSW,Gunnedah,0,YXGU,,YXGU,,,,0,2013-09-19T00:52:15+00:00
314885,YXGY,heliport,Archery Park Helipad,-26.1886,152.6527,176,OC,AU,AU-QLD,Gympie,0,YXGY,,YXGY,,,,0,2015-06-30T00:23:45+00:00
315732,YHYN,heliport,Hayman Island Heliport,-20.0599,148.8834,8,OC,AU,AU-QLD,Hayman Island Resort,0,YHYN,,YHYN,,,,0,2015-10-11T10:44:29+00:00
313252,HRN,heliport,Heron Island Helipad,-23.441765,151.911416,8,OC,AU,AU-QLD,Heron Island,0,YHRN,,YHRN,,,HRN,0,2015-10-11T09:29:08+00:00
309248,YXHE,heliport,Hervey Bay Hospital Helipad,-25.299416,152.820239,85,OC,AU,AU-QLD,Hervery Bay,0,YXHE,,YXHE,,,,0,2013-07-31T00:12:51+00:00
315730,AU-0095,heliport,Hook Island Helipad,-20.1574,148.9481,10,OC,AU,AU-QLD,Hook Island,0,,,HKI,,,,0,2015-10-11T09:55:38+00:00
313242,YHPV,small_airport,Hope Vale Airport,-15.2923,145.1035,228,OC,AU,AU-QLD,Hope Vale,0,YHPV,HPE,YHPV,,,,0,2014-11-18T00:35:19+00:00
310912,AU-0075,closed,Horse Hair Plain Aerodrome,-37.0331,147.3055,4555,OC,AU,AU-VIC,Hotham,0,,,,,,,0,2014-02-06T17:42:43+00:00
309249,YXIW,heliport,Inglewood Hospital Helipad,-28.41819,151.061255,932,OC,AU,AU-QLD,Inglewood,0,YXIW,,YXIW,,,,0,2013-07-31T00:25:41+00:00
309561,AU-0061,heliport,Inverell Hospital Helipad,-29.771624,151.13098,2014,OC,AU,AU-NSW,Inverell,0,,,IVLH,,,,0,2013-09-12T13:13:24+00:00
309250,YXJN,heliport,Jandowae Hospital Heliport,-26.7814,151.10473,1180,OC,AU,AU-QLD,Jandowae,0,YXJN,,YXJN,,,,0,2013-07-31T00:45:14+00:00
313370,YPSR,heliport,Perisher Valley Medical Centre Helipad,-36.40515,148.41471,5689,OC,AU,AU-NSW,Jindabyne,0,YPSR,,YPSR,,,,0,2014-12-11T01:30:11+00:00
313408,KDS,small_airport,Kamaran Downs Airport,-24.3388,139.2785,322,OC,AU,AU-QLD,Kamaran Downs,0,,KDS,,,,,0,2014-12-19T01:10:30+00:00
316610,YPDA,small_airport,Parndana Airport,-35.807,137.264,545,OC,AU,AU-SA,Kangaroo Island,0,YPDA,PDN,YPDA,,,,0,2015-12-31T22:49:06+00:00
309559,YXKM,heliport,Blue Mountains Hospital Helipad,-33.705262,150.322369,3333,OC,AU,AU-NSW,Katoomba,0,YXKM,,YXKM,,,,0,2013-09-12T12:40:23+00:00
309696,YXKE,closed,Kempsey Hospital Helicopter Landing Site,-31.067128,152.821257,68,OC,AU,AU-NSW,Kempsey,0,YXKE,,YXKE,,,,0,2013-10-03T07:04:45+00:00
46541,AU-0048,small_airport,Kulin Bush Races Strip,-32.66444444,118.3108333,950,OC,AU,AU-WA,Kulin,0,,,,http://www.kulin.wa.gov.au/tourism_and_local_events/kulin_bush_races/,,,0,2010-12-28T15:07:26+00:00
